merchant,category,amt,gender,lat,long,city_pop,job,unix_time,merch_lat,merch_long,is_fraud
fraud_McDermott-Weimann,grocery_pos,114.74,F,33.9315,-87.6194,1186,Politician's assistant,1325406108,33.371896,-87.515536,0
"fraud_Labadie, Treutel and Bode",shopping_net,7.72,M,33.0067,-117.069,1241364,Chartered public finance accountant,1325406177,32.844452000000004,-117.698985,0
fraud_Huels-Hahn,gas_transport,74.09,M,41.4622,-79.1306,4172,"Copywriter, advertising",1325406213,41.597082,-78.496276,0
"fraud_Raynor, Reinger and Hagenes",gas_transport,90.07,M,36.6966,-96.7869,471,Sub,1325406218,36.212811,-96.238726,0
fraud_Dach-Borer,grocery_net,66.41,F,33.5623,-112.0559,1312922,Contractor,1325406260,33.303045000000004,-111.642781,0
"fraud_Nitzsche, Kessler and Wolff",shopping_pos,208.25,M,29.9912,-90.2479,68211,"Engineer, petroleum",1325406299,29.476022,-89.290862,0
"fraud_Schultz, Simonis and Little",grocery_pos,201.12,F,26.4722,-81.8122,224256,Paramedic,1325406470,26.107271,-81.923019,0
fraud_DuBuque LLC,grocery_pos,86.24,M,39.0298,-77.0793,19054,Operations geologist,1325406470,38.992865,-76.19766899999999,0
"fraud_Johnson, Runolfsdottir and Mayer",misc_net,119.3,M,36.6704,-93.0377,1201,"Engineer, agricultural",1325406542,35.986761,-93.552055,0
fraud_Koelpin and Sons,misc_net,283.55,M,40.8798,-73.9067,1382480,"Therapist, drama",1325406590,41.368933,-74.47381800000001,0
fraud_Smitham-Boehm,grocery_net,43.99,M,40.9661,-76.8575,645,Orthoptist,1325406731,41.811527000000005,-77.34688100000001,0
fraud_Morar Inc,grocery_net,41.51,M,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,1325406754,36.361596,-107.003424,0
fraud_Mayert Group,shopping_pos,1.28,F,40.2967,-98.737,493,"Surveyor, minerals",1325406786,41.186022,-98.2683,0
fraud_Parisian and Sons,gas_transport,38.47,F,39.8016,-75.3478,504,"Engineer, control and instrumentation",1325406799,39.355193,-76.173957,0
"fraud_Reilly, Heaney and Cole",gas_transport,57.4,F,34.048,-85.9246,67082,Physiological scientist,1325406871,33.679071,-86.385827,0
fraud_Hudson-Grady,shopping_pos,2.06,M,33.7163,-116.3381,4677,Learning mentor,1325406887,33.603798,-116.540492,0
fraud_Torphy-Goyette,shopping_pos,131.19,M,44.6437,-90.1031,828,Arts development officer,1325406900,44.680945,-90.364599,0
fraud_Corwin-Gorczany,misc_net,74.21,F,34.2651,-77.867,186140,English as a second language teacher,1325406938,34.597057,-78.194737,0
fraud_Bauch-Raynor,grocery_pos,206.85,F,40.0369,-75.0664,1526206,Structural engineer,1325406985,40.814258,-74.626576,0
"fraud_Adams, Kovacek and Kuhlman",grocery_net,61.74,M,41.2249,-85.0301,5341,Biomedical engineer,1325407009,41.635343,-84.489492,0
"fraud_Lehner, Reichert and Mills",misc_pos,96.38,F,26.4215,-99.0025,18128,IT trainer,1325407041,25.78249,-98.154504,0
"fraud_Osinski, Ledner and Leuschke",grocery_pos,101.95,F,41.4972,-98.7858,509,"Nurse, children's",1325407204,40.658388,-98.468462,0
fraud_Wolf Inc,grocery_pos,109.09,M,41.2001,-92.1354,568,Commercial horticulturist,1325407217,40.243789,-93.03903,0
fraud_Lockman Ltd,grocery_pos,115.3,F,41.0472,-79.8089,139,Patent attorney,1325407238,40.875396,-79.132198,0
fraud_Donnelly PLC,misc_net,3.11,F,38.9311,-89.2463,1810,Race relations officer,1325407248,38.24046,-89.930219,0
fraud_Torphy-Goyette,shopping_pos,5.85,F,43.033,-77.1575,207,Database administrator,1325407303,43.627128000000006,-76.203097,0
"fraud_Moore, Dibbert and Koepp",misc_net,7.58,F,39.1505,-79.503,836,Forensic psychologist,1325407324,38.98821,-80.19840400000001,0
fraud_Kuvalis Ltd,gas_transport,74.4,F,33.6401,-116.5567,1661,"Therapist, music",1325407351,33.011954,-116.93814,0
fraud_Hackett-Lueilwitz,grocery_pos,92.38,F,29.6047,-96.5249,106,"Editor, film/video",1325407499,29.452759000000004,-95.598329,0
fraud_Erdman-Kertzmann,gas_transport,56.16,F,39.7417,-93.6289,271,Land/geomatics surveyor,1325407539,40.39003,-94.117548,0
fraud_Dickinson-Rempel,misc_pos,154.91,M,64.7556,-165.6723,145,"Administrator, education",1325407543,65.336985,-165.34569,0
fraud_Hamill-Daugherty,misc_net,3.49,M,42.5164,-82.9832,134056,"Producer, radio",1325407607,42.789916,-83.514928,0
"fraud_Huel, Hammes and Witting",grocery_pos,101.95,M,40.9918,-73.98,4664,"Radiographer, diagnostic",1325407652,40.654554,-73.49502700000001,0
"fraud_Douglas, Schneider and Turner",shopping_pos,4.62,M,44.5232,-86.2061,680,"Designer, jewellery",1325407691,44.908601,-85.841895,0
fraud_McGlynn-Jaskolski,misc_pos,36.62,M,36.4992,-120.0936,123,Early years teacher,1325407769,35.590437,-120.030031,0
"fraud_Little, Gutmann and Lynch",shopping_net,6.45,F,37.1641,-96.6917,602,"Buyer, industrial",1325407860,38.088182,-97.212868,0
"fraud_Schultz, Simonis and Little",grocery_pos,23.03,M,45.7801,-111.1439,18182,"Engineer, drilling",1325407919,46.288269,-111.792099,0
"fraud_Watsica, Haag and Considine",shopping_pos,1.43,F,39.9972,-88.6962,478,Landscape architect,1325407944,39.190083,-89.299242,0
fraud_Hudson-Ratke,grocery_pos,84.04,F,40.1362,-95.2138,1631,Architect,1325407994,40.638122,-95.83434,0
"fraud_Reichert, Shanahan and Hayes",shopping_net,8.35,M,42.426,-83.15,673342,Retail manager,1325408133,41.965384,-82.558646,0
fraud_Smith-Stokes,misc_pos,6.75,M,39.6094,-100.4112,169,"Librarian, public",1325408164,40.436371,-99.610796,0
fraud_Macejkovic-Lesch,shopping_pos,2.18,F,36.3846,-89.4649,5577,Geochemist,1325408203,36.377785,-89.242646,0
fraud_Dickinson Ltd,misc_pos,68.37,F,33.431,-93.8765,36438,Surgeon,1325408267,34.149469,-93.053329,0
fraud_Pagac LLC,shopping_pos,8.07,M,30.9788,-84.7373,1461,"Engineer, broadcasting (operations)",1325408301,31.536116,-84.63087900000001,0
fraud_Erdman-Kertzmann,gas_transport,75.1,F,42.1939,-76.7361,520,Psychotherapist,1325408322,41.594721,-76.236887,0
fraud_Smith-Stokes,misc_pos,16.81,F,33.9568,-81.1405,52126,Chemical engineer,1325408330,34.706508,-81.342384,0
"fraud_Kuhic, Bins and Pfeffer",shopping_net,3.76,F,39.9636,-79.7853,184,Systems developer,1325408332,40.465072,-79.60525600000001,0
"fraud_Osinski, Ledner and Leuschke",grocery_pos,84.47,M,32.2819,-98.5673,407,Clothing/textile technologist,1325408351,33.084562,-98.063537,0
fraud_Kling-Grant,grocery_net,62.14,F,39.9148,-80.73100000000001,16183,Physiotherapist,1325408380,39.139167,-81.326611,0
fraud_Kunze Inc,grocery_pos,127.63,F,47.1709,-100.7944,1190,"Designer, ceramics/pottery",1325408397,46.382378,-100.578025,0
fraud_Mohr Inc,shopping_pos,1.51,M,44.2529,-85.01700000000001,1126,Furniture designer,1325408460,43.898596000000005,-84.173846,0
fraud_Mraz-Herzog,gas_transport,72.42,M,39.283,-82.3977,341,Accounting technician,1325408509,38.684289,-82.098975,0
fraud_Koss and Sons,gas_transport,84.1,M,42.8223,-83.2829,24840,Agricultural consultant,1325408552,42.15395,-83.681252,0
fraud_Schamberger-O'Keefe,grocery_pos,148.1,F,43.92100000000001,-122.7806,1420,Systems analyst,1325408595,44.611543,-123.481226,0
fraud_Hermann-Gaylord,misc_pos,2.63,F,40.6072,-83.9585,2089,Building control surveyor,1325408619,39.624834,-83.149602,0
"fraud_Greenholt, Jacobi and Gleason",gas_transport,55.78,M,38.6411,-100.138,269,Product/process development scientist,1325408650,38.043511,-100.702796,0
fraud_Gerlach Inc,shopping_net,8.08,F,38.1372,-81.5962,630,Fine artist,1325408650,39.075677,-81.200479,0
fraud_Nader-Heller,misc_net,77.04,M,35.2563,-111.95,759,"Geologist, engineering",1325408784,34.389461,-111.42367,0
fraud_Kozey-Boehm,shopping_net,8.93,M,39.0945,-85.0638,3289,Sub,1325408862,39.165476,-84.824754,0
fraud_Stracke-Lemke,grocery_pos,131.82,F,38.8265,-82.1364,642,Building services engineer,1325408862,38.824198,-82.12289799999999,0
fraud_Stiedemann Inc,misc_pos,107.16,M,42.9993,-88.2196,95015,"Therapist, occupational",1325408883,42.970071,-87.234999,0
fraud_Hermann-Gaylord,misc_pos,17.21,M,32.9396,-105.8189,899,Naval architect,1325408912,32.280246000000005,-106.808789,0
"fraud_Lehner, Mosciski and King",misc_net,81.59,F,32.0758,-96.701,1563,Financial adviser,1325408933,32.446784,-97.071994,0
fraud_Rau and Sons,grocery_pos,96.11,F,41.1762,-79.1976,1274,Maintenance engineer,1325408941,41.734271,-78.671971,0
fraud_Kutch LLC,gas_transport,48.69,F,30.592,-97.2893,1766,Press sub,1325408955,30.102276,-96.450886,0
fraud_Huels-Nolan,gas_transport,44.21,M,37.5802,-80.5248,2443,Chartered public finance accountant,1325409014,38.040445,-81.312281,0
fraud_Stamm-Rodriguez,misc_pos,31.98,M,43.0048,-108.8964,1645,Freight forwarder,1325409071,43.382392,-107.956092,0
fraud_Pacocha-O'Reilly,grocery_pos,40.8,M,42.0765,-87.7246,27020,Trade mark attorney,1325409096,41.550389,-87.3182,0
fraud_Schmeler Inc,misc_pos,2.72,F,33.5623,-112.0559,1312922,Contractor,1325409211,33.102424,-113.031541,0
fraud_Reynolds-Schinner,misc_pos,30.46,M,32.9013,-91.0286,595,Technical brewer,1325409213,32.316816,-91.195977,0
fraud_Durgan-Auer,misc_net,3.47,M,30.2508,-89.6011,1414,"Therapist, occupational",1325409342,31.065179,-90.349458,0
fraud_Trantow PLC,grocery_net,38.41,M,33.9778,-86.5598,3996,Aid worker,1325409359,34.776216999999995,-87.162726,0
"fraud_Koss, McLaughlin and Mayer",food_dining,37.28,F,30.8836,-84.3246,3430,"Editor, commissioning",1325409396,31.787739,-83.41180899999999,0
fraud_Maggio-Fahey,misc_pos,5.15,M,29.9912,-90.2479,68211,"Engineer, petroleum",1325409398,29.778844,-89.399202,0
fraud_Cartwright-Harris,grocery_pos,87.23,M,43.9446,-88.0911,5196,Child psychotherapist,1325409406,44.791197,-87.391459,0
fraud_McCullough LLC,misc_pos,9.53,F,41.5855,-93.6719,222785,Wellsite geologist,1325409460,42.542999,-93.368176,0
fraud_Kutch LLC,gas_transport,85.82,F,40.813,-83.4196,118,Private music teacher,1325409505,40.700708,-82.61598199999999,0
fraud_Prohaska-Murray,gas_transport,47.08,M,32.9396,-105.8189,899,Naval architect,1325409561,33.332359999999994,-104.835644,0
fraud_Turcotte-Halvorson,misc_pos,3.96,M,33.0067,-117.069,1241364,Chartered public finance accountant,1325409624,33.202001,-118.004124,0
"fraud_Terry, Johns and Bins",misc_pos,37.59,M,35.0659,-89.1534,1804,Clothing/textile technologist,1325409654,35.72137,-88.187926,0
"fraud_Watsica, Haag and Considine",shopping_pos,4.73,F,33.615,-117.7114,45303,Sales executive,1325409728,33.404607,-116.986619,0
"fraud_Zieme, Bode and Dooley",gas_transport,50.88,F,41.6983,-70.3001,1850,Counselling psychologist,1325409796,41.548001,-70.405947,0
"fraud_Rippin, Kub and Mann",misc_net,1047.52,F,35.2087,-92.2123,969,"Physicist, medical",1325409835,34.887449,-92.623326,0
"fraud_Connelly, Reichert and Fritsch",gas_transport,57.51,F,35.9335,-84.1481,391389,"Designer, industrial/product",1325409938,36.269490000000005,-83.586392,0
fraud_Mraz-Herzog,gas_transport,74.41,M,41.55,-87.4569,23727,Community arts worker,1325410001,42.169507,-86.524908,0
fraud_Kemmer-Reinger,grocery_net,45.1,M,36.5422,-88.3319,1480,"Designer, interior/spatial",1325410041,37.174813,-87.95079799999999,0
fraud_Larson-Moen,entertainment,65.74,M,36.1043,-97.0609,55345,Cabin crew,1325410055,35.359894,-97.202209,0
"fraud_Raynor, Feest and Miller",gas_transport,82.43,M,42.5164,-82.9832,134056,"Doctor, hospital",1325410102,41.632155,-82.978465,0
fraud_Luettgen PLC,gas_transport,57.35,M,38.832,-77.12,321490,"Scientist, biomedical",1325410121,38.410706,-76.56687099999999,0
"fraud_Raynor, Reinger and Hagenes",gas_transport,72.18,F,38.9999,-109.615,46,"Surveyor, minerals",1325410149,39.650886,-109.490384,0
fraud_Schamberger-O'Keefe,grocery_pos,197.16,F,43.6498,-116.4306,84106,Intelligence analyst,1325410198,44.265422,-116.790366,0
"fraud_Yost, Block and Koepp",misc_pos,76.86,F,39.6747,-76.8941,11751,Clinical research associate,1325410200,39.424532,-76.856695,0
fraud_Lockman Ltd,grocery_pos,133.75,M,40.6866,-92.6833,1132,Probation officer,1325410222,40.207572,-91.768041,0
"fraud_Johnson, Runolfsdottir and Mayer",misc_net,8.19,M,41.8948,-73.9767,2471,Heritage manager,1325410254,41.433562,-74.240629,0
fraud_Brekke and Sons,gas_transport,79.12,M,35.4311,-105.9409,923,Public relations account executive,1325410350,35.275443,-105.71724,0
"fraud_Wintheiser, Dietrich and Schimmel",misc_pos,21.19,M,42.8511,-93.62,3032,Community pharmacist,1325410379,42.575461,-92.759631,0
fraud_Kuhic Inc,grocery_pos,56.09,M,34.7789,-86.5438,190178,Television production assistant,1325410415,34.42159,-86.180934,0
fraud_Barton Inc,grocery_pos,126.75,M,38.388000000000005,-79.9906,365,Special effects artist,1325410422,38.374367,-79.866271,0
fraud_O'Keefe-Hudson,grocery_pos,117.26,F,42.5978,-82.8823,16305,"Psychologist, sport and exercise",1325410461,42.330509,-83.583153,0
fraud_Hamill-Daugherty,misc_net,79.88,M,26.1184,-81.7361,276002,"Programme researcher, broadcasting/film/video",1325410504,26.379172,-82.238668,0
fraud_Auer-Mosciski,grocery_pos,90.46,F,41.0767,-74.5982,2456,Senior tax professional/tax inspector,1325410515,40.077777000000005,-75.57131,0
"fraud_Rippin, Kub and Mann",misc_net,126.43,F,36.2017,-81.1286,21134,Dispensing optician,1325410601,36.720747,-81.178168,0
"fraud_Tillman, Dickinson and Labadie",gas_transport,73.79,F,40.4542,-98.6538,331,Telecommunications researcher,1325410608,40.625055,-98.588171,0
fraud_Wuckert-Walter,grocery_net,57.74,M,41.0001,-78.2357,3688,Advice worker,1325410641,41.071733,-77.518364,0
"fraud_Wiza, Schaden and Stark",misc_pos,320.61,F,38.6207,-83.8067,14228,Advertising account executive,1325410655,37.658433,-83.577813,0
"fraud_Johnston, Nikolaus and Maggio",grocery_net,76.66,F,35.9335,-84.1481,391389,"Designer, industrial/product",1325410667,35.530175,-84.954303,0
fraud_Kris-Padberg,shopping_pos,132.22,M,42.2701,-78.6847,1453,Toxicologist,1325410692,41.658409000000006,-77.818566,0
fraud_Bauch-Raynor,grocery_pos,152.9,M,35.8184,-91.3375,376,"Designer, ceramics/pottery",1325410865,35.751293,-91.61357,0
"fraud_Schmeler, Bashirian and Price",shopping_net,9.3,M,36.0434,-90.2907,1120,Television floor manager,1325410885,36.930573,-89.496439,0
fraud_McDermott-Weimann,grocery_pos,64.11,M,45.604,-94.1591,16163,Hydrographic surveyor,1325410915,44.913786,-93.694875,0
"fraud_Schumm, Bauch and Ondricka",grocery_pos,100.95,F,43.6849,-71.2551,1368,"Optician, dispensing",1325410956,43.797529,-71.27734,0
fraud_Kuhic Inc,grocery_pos,158.87,F,39.9636,-79.7853,184,Systems developer,1325410968,39.505261,-79.833278,0
fraud_Klocko LLC,misc_net,23.57,M,37.7175,-112.4777,258,Geoscientist,1325410971,37.437406,-111.695693,0
fraud_Corwin-Gorczany,misc_net,3.42,F,41.5855,-93.6719,222785,Wellsite geologist,1325411157,42.280593,-92.932898,0
"fraud_Schaefer, Fay and Hilll",entertainment,3.39,M,44.8696,-92.8234,2916,Barrister's clerk,1325411183,44.685732,-92.872182,0
fraud_Kling Inc,gas_transport,55.03,M,39.5483,-119.7957,276896,Immunologist,1325411281,40.417799,-120.283548,0
fraud_Deckow-O'Conner,grocery_pos,53.28,M,44.0575,-69.9656,3224,"Engineer, electronics",1325411363,43.853339,-69.619902,0
"fraud_Reilly, Heaney and Cole",gas_transport,68.84,M,44.2529,-85.01700000000001,1126,Furniture designer,1325411380,43.47991,-85.986437,0
fraud_Erdman-Kertzmann,gas_transport,67.16,M,43.2326,-86.2492,128715,Historic buildings inspector/conservation officer,1325411402,43.167231,-85.764887,0
fraud_Kilback LLC,grocery_pos,79.9,M,37.1935,-89.0933,639,Mechanical engineer,1325411407,37.201752,-89.980589,0
"fraud_Schaefer, McGlynn and Bosco",gas_transport,66.26,M,42.1852,-74.6178,1988,Environmental health practitioner,1325411408,42.402552,-74.109604,0
"fraud_Johnston, Nikolaus and Maggio",grocery_net,58.89,F,42.9147,-83.4845,6951,Learning disability nurse,1325411468,43.09713,-83.657663,0
fraud_Schmitt Inc,gas_transport,62.03,F,46.0062,-86.2555,6469,Trade mark attorney,1325411487,46.631686,-87.21168,0
fraud_Metz-Boehm,shopping_pos,658.55,M,41.1464,-81.5107,47772,Equities trader,1325411512,40.229232,-82.34061899999999,0
"fraud_Huel, Hammes and Witting",grocery_pos,91.19,F,37.1349,-77.7364,1051,Chief Operating Officer,1325411520,37.526853,-78.681638,0
fraud_Turner and Sons,shopping_pos,2.02,M,39.2136,-95.4404,2661,Theatre director,1325411556,39.449815,-95.156263,0
fraud_McGlynn-Heathcote,misc_net,1.7,F,42.9385,-88.395,2328,Applications developer,1325411576,42.839616,-88.227906,0
fraud_Schamberger-O'Keefe,grocery_pos,92.88,M,43.1699,-72.8515,828,Scientific laboratory technician,1325411601,43.681778,-72.93111,0
"fraud_Lockman, West and Runte",grocery_pos,108.67,M,32.1482,-99.1872,1897,Chief Operating Officer,1325411602,33.025514,-99.857005,0
fraud_Mohr-Bayer,shopping_net,767.18,F,48.8856,-103.0098,248,Industrial/product designer,1325411624,49.342568,-103.496454,0
fraud_Conroy-Cruickshank,gas_transport,58.78,F,34.0326,-82.2027,1523,Research scientist (physical sciences),1325411704,34.380163,-82.83515899999999,0
fraud_Trantow PLC,grocery_net,62.92,M,38.1981,-86.6821,965,Horticultural therapist,1325411712,38.570249,-86.913619,0
fraud_Pouros-Haag,shopping_pos,6.9,F,30.8635,-87.7644,19090,Science writer,1325411797,31.064271,-88.61906,0
fraud_Pagac LLC,shopping_pos,4.49,F,35.2289,-88.64399999999999,3876,Senior tax professional/tax inspector,1325411822,34.267948,-87.768208,0
fraud_Dickinson-Rempel,misc_pos,2.51,M,33.6547,-97.1583,26120,"Engineer, manufacturing",1325411837,34.45132,-96.333337,0
fraud_Cummings LLC,gas_transport,64.2,M,29.0393,-95.4401,28739,Futures trader,1325411872,28.471527,-95.319439,0
fraud_Wiza LLC,misc_pos,131.16,F,41.0442,-73.9609,5950,Records manager,1325412009,40.728845,-74.68005600000001,0
fraud_Stracke-Lemke,grocery_pos,92.92,F,44.4971,-67.9503,1131,Make,1325412023,43.688497,-68.327749,0
fraud_Herzog Ltd,misc_pos,54.74,F,36.0244,-90.9288,7155,"Engineer, control and instrumentation",1325412051,36.307102,-90.252952,0
fraud_Vandervort-Funk,grocery_pos,201.35,F,42.9147,-83.4845,6951,Learning disability nurse,1325412061,43.723141,-84.050011,0
fraud_Parisian and Sons,gas_transport,53.3,M,45.0838,-120.6649,60,Museum education officer,1325412214,44.381944,-120.715923,0
fraud_Skiles-Ankunding,grocery_net,36.52,M,35.5762,-91.4539,111,Careers information officer,1325412363,34.68178,-92.171994,0
"fraud_Raynor, Feest and Miller",gas_transport,68.67,M,42.2701,-78.6847,1453,Toxicologist,1325412382,42.135141,-78.55077800000001,0
"fraud_Yost, Block and Koepp",misc_pos,48.02,M,39.39,-88.9597,1532,Radio broadcast assistant,1325412388,40.375969,-89.501365,0
fraud_Volkman Ltd,misc_net,95.89,M,39.283,-82.3977,341,Accounting technician,1325412401,39.47191,-83.145741,0
"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,40.73,M,37.7878,-122.1884,381459,Barista,1325412459,37.228485,-122.91936499999998,0
"fraud_Little, Gutmann and Lynch",shopping_net,1.35,F,33.3645,-81.2718,4913,Technical brewer,1325412466,34.114794,-82.03595899999999,0
fraud_Cummings LLC,gas_transport,96.96,F,41.2496,-73.9446,3487,Race relations officer,1325412495,40.549865,-74.797036,0
"fraud_Greenholt, Jacobi and Gleason",gas_transport,73.11,F,40.7268,-124.2174,276,"Scientist, audiological",1325412497,41.359602,-123.959767,0
fraud_Turcotte-Halvorson,misc_pos,23.17,M,34.298,-114.156,126,Marketing executive,1325412503,33.352532000000004,-114.961724,0
fraud_Kutch and Sons,grocery_pos,105.68,F,40.8555,-79.7372,2054,Operations geologist,1325412533,41.77648,-79.918329,0
fraud_Conroy-Cruickshank,gas_transport,49.18,F,33.0771,-99.959,932,"Physicist, medical",1325412534,33.346489,-99.630603,0
fraud_Schmitt Inc,gas_transport,63.05,M,36.802,-87.8286,13422,Commissioning editor,1325412571,36.645521,-87.103562,0
fraud_McDermott-Weimann,grocery_pos,97.45,F,38.2911,-92.7059,1847,Tax inspector,1325412591,39.228231,-92.188319,0
fraud_Huels-Nolan,gas_transport,70.17,M,39.283,-82.3977,341,Accounting technician,1325412627,38.340454,-81.412293,0
fraud_Jaskolski-Vandervort,misc_net,4.35,M,40.8731,-96.1528,1517,Dealer,1325412668,40.542864,-96.515629,0
fraud_Koelpin and Sons,misc_net,3.06,M,33.4629,-86.7904,493806,Musician,1325412703,33.030640000000005,-87.384712,0
fraud_Kuhic LLC,shopping_net,1.13,F,47.5196,-101.2332,307,Make,1325412743,47.065799,-102.059125,0
